Date (GMT);VOC (ppm);PM1 (ug/m3);PM2.5 (ug/m3);PM10 (ug/m3);Temperature (C);Humidity (%);Pressure (mbar);Latitude;Longitude
2023-10-30T07:58:00.000Z;6.486;;;;20.0;34.0;961.1;36.148581;-115.1094422
2023-10-30T07:57:00.000Z;6.322;;;;20.0;34.0;961.1;36.148581;-115.1094422
2023-10-30T07:56:00.000Z;6.152;;;;20.0;34.0;961.1;36.148581;-115.1094422
2023-10-30T07:55:00.000Z;6.001;;;;20.0;34.0;961.1;36.148581;-115.1094422
2023-10-30T07:54:00.000Z;5.732;;;;20.0;34.0;961.1;36.148581;-115.1094422
2023-10-30T07:53:00.000Z;5.306;;;;20.0;35.0;961.1;36.148581;-115.1094422
2023-10-30T07:52:00.000Z;4.474;;;;20.0;35.0;961.1;36.148581;-115.1094422
2023-10-30T07:51:00.000Z;3.38;;;;20.0;35.0;961.1;36.148581;-115.1094422
2023-10-30T07:50:00.000Z;4.894;3.0;8.0;14.0;20.0;35.0;961.0;36.148581;-115.1094422
2023-10-30T07:49:00.000Z;6.486;;;;20.0;34.0;961.0;36.148581;-115.1094422
2023-10-30T07:48:00.000Z;6.617;;;;20.0;34.0;961.1;36.148581;-115.1094422
2023-10-30T07:47:00.000Z;6.486;;;;20.0;34.0;961.0;36.148581;-115.1094422
2023-10-30T07:46:00.000Z;6.309;;;;20.0;34.0;961.0;36.148581;-115.1094422
2023-10-30T07:45:00.000Z;6.322;;;;20.0;34.0;961.0;36.148581;-115.1094422
2023-10-30T07:44:00.000Z;6.079;;;;20.0;34.0;961.0;36.148581;-115.1094422
2023-10-30T07:43:00.000Z;5.955;;;;20.0;34.0;961.0;36.148581;-115.1094422
2023-10-30T07:42:00.000Z;5.424;;;;20.0;34.0;961.0;36.148581;-115.1094422
2023-10-30T07:41:00.000Z;4.606;;;;20.0;34.0;960.9;36.148581;-115.1094422
2023-10-30T07:40:00.000Z;3.387;;;;20.0;34.0;960.9;36.148581;-115.1094422
2023-10-30T07:39:00.000Z;4.71;3.0;6.0;10.0;20.0;35.0;960.9;36.148581;-115.1094422
2023-10-30T07:38:00.000Z;6.728;;;;20.0;34.0;960.9;36.148581;-115.1094422
2023-10-30T07:37:00.000Z;6.571;;;;20.0;34.0;960.9;36.148581;-115.1094422
2023-10-30T07:36:00.000Z;6.617;;;;20.0;34.0;960.9;36.148581;-115.1094422
2023-10-30T07:35:00.000Z;6.427;;;;20.0;34.0;960.9;36.148581;-115.1094422
2023-10-30T07:34:00.000Z;6.296;;;;20.0;34.0;960.8;36.148581;-115.1094422
2023-10-30T07:33:00.000Z;6.171;;;;20.0;34.0;960.9;36.148581;-115.1094422
2023-10-30T07:32:00.000Z;5.942;;;;21.0;32.0;961.0;36.148581;-115.1094422
2023-10-30T07:31:00.000Z;5.365;;;;20.0;34.0;960.8;36.148581;-115.1094422
2023-10-30T07:30:00.000Z;4.841;;;;20.0;34.0;960.9;36.148581;-115.1094422
2023-10-30T07:29:00.000Z;3.649;;;;20.0;34.0;960.9;36.148581;-115.1094422
2023-10-30T07:28:00.000Z;4.37;3.0;5.0;6.0;20.0;35.0;960.9;36.148581;-115.1094422
2023-10-30T07:27:00.000Z;6.813;;;;20.0;34.0;960.9;36.148581;-115.1094422
2023-10-30T07:26:00.000Z;6.623;;;;20.0;34.0;960.9;36.148581;-115.1094422
2023-10-30T07:25:00.000Z;6.59;;;;20.0;34.0;960.9;36.148581;-115.1094422
2023-10-30T07:24:00.000Z;6.427;;;;20.0;34.0;960.9;36.148581;-115.1094422
2023-10-30T07:23:00.000Z;6.42;;;;20.0;34.0;960.8;36.148581;-115.1094422
2023-10-30T07:22:00.000Z;6.152;;;;20.0;34.0;960.8;36.148581;-115.1094422
2023-10-30T07:21:00.000Z;6.001;;;;20.0;34.0;960.8;36.148581;-115.1094422
2023-10-30T07:20:00.000Z;5.516;;;;20.0;34.0;960.8;36.148581;-115.1094422
2023-10-30T07:19:00.000Z;4.861;;;;20.0;34.0;960.8;36.148581;-115.1094422
2023-10-30T07:18:00.000Z;3.747;;;;20.0;34.0;960.8;36.148581;-115.1094422
2023-10-30T07:17:00.000Z;4.147;3.0;6.0;10.0;20.0;34.0;960.8;36.148581;-115.1094422
2023-10-30T07:16:00.000Z;6.735;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T07:15:00.000Z;6.721;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T07:14:00.000Z;6.577;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T07:13:00.000Z;6.525;;;;20.0;33.0;960.7;36.148581;-115.1094422
2023-10-30T07:12:00.000Z;6.407;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T07:11:00.000Z;6.322;;;;20.0;34.0;960.7;36.148581;-115.1094422
2023-10-30T07:10:00.000Z;5.981;;;;21.0;32.0;960.7;36.148581;-115.1094422
2023-10-30T07:09:00.000Z;5.693;;;;21.0;32.0;960.7;36.148581;-115.1094422
2023-10-30T07:08:00.000Z;4.913;;;;21.0;32.0;960.8;36.148581;-115.1094422
2023-10-30T07:07:00.000Z;3.806;;;;20.0;34.0;960.8;36.148581;-115.1094422
2023-10-30T07:06:00.000Z;4.016;3.0;6.0;9.0;20.0;34.0;960.8;36.148581;-115.1094422
2023-10-30T07:05:00.000Z;6.911;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T07:04:00.000Z;6.793;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T07:03:00.000Z;6.538;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T07:02:00.000Z;6.538;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T07:01:00.000Z;6.538;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T07:00:00.000Z;6.276;;;;21.0;32.0;960.8;36.148581;-115.1094422
2023-10-30T06:59:00.000Z;5.955;;;;21.0;32.0;960.8;36.148581;-115.1094422
2023-10-30T06:58:00.000Z;5.608;;;;21.0;32.0;960.8;36.148581;-115.1094422
2023-10-30T06:57:00.000Z;5.005;;;;21.0;32.0;960.8;36.148581;-115.1094422
2023-10-30T06:56:00.000Z;3.878;;;;20.0;34.0;960.8;36.148581;-115.1094422
2023-10-30T06:55:00.000Z;3.78;3.0;5.0;6.0;20.0;34.0;960.8;36.148581;-115.1094422
2023-10-30T06:54:00.000Z;6.728;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T06:53:00.000Z;6.61;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T06:52:00.000Z;6.597;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T06:51:00.000Z;6.525;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T06:50:00.000Z;6.446;;;;20.0;33.0;960.7;36.148581;-115.1094422
2023-10-30T06:49:00.000Z;6.184;;;;21.0;31.0;960.8;36.148581;-115.1094422
2023-10-30T06:48:00.000Z;6.04;;;;21.0;31.0;960.7;36.148581;-115.1094422
2023-10-30T06:47:00.000Z;5.719;;;;21.0;32.0;960.7;36.148581;-115.1094422
2023-10-30T06:46:00.000Z;5.064;;;;21.0;32.0;960.8;36.148581;-115.1094422
2023-10-30T06:45:00.000Z;4.101;;;;20.0;33.0;960.7;36.148581;-115.1094422
2023-10-30T06:44:00.000Z;3.701;3.0;6.0;10.0;20.0;34.0;960.8;36.148581;-115.1094422
2023-10-30T06:43:00.000Z;6.61;;;;20.0;33.0;960.7;36.148581;-115.1094422
2023-10-30T06:42:00.000Z;6.636;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T06:41:00.000Z;6.531;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T06:40:00.000Z;6.4;;;;20.0;33.0;960.7;36.148581;-115.1094422
2023-10-30T06:39:00.000Z;6.276;;;;20.0;33.0;960.8;36.148581;-115.1094422
2023-10-30T06:38:00.000Z;6.171;;;;21.0;31.0;960.7;36.148581;-115.1094422
2023-10-30T06:37:00.000Z;5.824;;;;21.0;31.0;960.7;36.148581;-115.1094422
2023-10-30T06:36:00.000Z;5.627;;;;21.0;31.0;960.7;36.148581;-115.1094422
2023-10-30T06:35:00.000Z;4.933;;;;21.0;31.0;960.8;36.148581;-115.1094422
2023-10-30T06:34:00.000Z;4.055;;;;20.0;33.0;960.7;36.1504664;-115.1094263
2023-10-30T06:33:00.000Z;3.498;3.0;6.0;8.0;20.0;34.0;960.7;36.1486333;-115.1091121
2023-10-30T06:32:00.000Z;6.604;;;;20.0;32.0;960.7;36.1486333;-115.1091121
2023-10-30T06:31:00.000Z;6.492;;;;20.0;32.0;960.6;36.1486333;-115.1091121
2023-10-30T06:30:00.000Z;6.446;;;;20.0;32.0;960.7;36.1486333;-115.1091121
2023-10-30T06:29:00.000Z;6.433;;;;20.0;32.0;960.7;36.1486333;-115.1091121
2023-10-30T06:28:00.000Z;6.381;;;;20.0;32.0;960.8;36.1486333;-115.1091121
2023-10-30T06:27:00.000Z;6.184;;;;20.0;33.0;960.7;36.1486174;-115.1096568
2023-10-30T06:26:00.000Z;6.073;;;;21.0;31.0;960.8;36.1486174;-115.1096568
2023-10-30T06:25:00.000Z;5.686;;;;21.0;31.0;960.8;36.1486174;-115.1096568
2023-10-30T06:24:00.000Z;5.175;;;;21.0;31.0;960.7;36.1486174;-115.1096568
2023-10-30T06:23:00.000Z;4.357;;;;20.0;33.0;960.7;36.1486174;-115.1096568
2023-10-30T06:22:00.000Z;3.328;;;;20.0;33.0;960.8;36.1486174;-115.1096568
2023-10-30T06:21:00.000Z;6.846;3.0;5.0;6.0;20.0;32.0;960.8;36.1486174;-115.1096568
2023-10-30T06:20:00.000Z;6.669;;;;20.0;32.0;960.8;36.1486174;-115.1096568
2023-10-30T06:19:00.000Z;6.61;;;;20.0;32.0;960.8;36.1486174;-115.1096568
2023-10-30T06:18:00.000Z;6.512;;;;20.0;32.0;960.8;36.1486174;-115.1096568
2023-10-30T06:17:00.000Z;6.479;;;;20.0;32.0;960.8;36.1486174;-115.1096568
2023-10-30T06:16:00.000Z;6.289;;;;21.0;31.0;960.8;36.1486174;-115.1096568
2023-10-30T06:15:00.000Z;6.073;;;;21.0;31.0;960.7;36.1486174;-115.1096568
2023-10-30T06:14:00.000Z;5.732;;;;21.0;31.0;960.8;36.1486174;-115.1096568
2023-10-30T06:13:00.000Z;5.287;;;;21.0;31.0;960.7;36.1486174;-115.1096568
2023-10-30T06:12:00.000Z;4.507;;;;20.0;33.0;960.7;36.1486174;-115.1096568
2023-10-30T06:11:00.000Z;3.38;;;;20.0;33.0;960.7;36.1486174;-115.1096568
2023-10-30T06:10:00.000Z;6.512;4.0;6.0;9.0;20.0;32.0;960.6;36.1486174;-115.1096568
2023-10-30T06:09:00.000Z;6.748;;;;20.0;32.0;960.7;36.1486174;-115.1096568
2023-10-30T06:08:00.000Z;6.623;;;;20.0;32.0;960.7;36.1486174;-115.1096568
2023-10-30T06:07:00.000Z;6.545;;;;20.0;32.0;960.7;36.1486174;-115.1096568
2023-10-30T06:06:00.000Z;6.486;;;;20.0;32.0;960.7;36.1486174;-115.1096568
2023-10-30T06:05:00.000Z;6.361;;;;21.0;30.0;960.7;36.1486174;-115.1096568
2023-10-30T06:04:00.000Z;6.034;;;;21.0;30.0;960.7;36.1486174;-115.1096568
2023-10-30T06:03:00.000Z;5.693;;;;21.0;30.0;960.7;36.1486174;-115.1096568
2023-10-30T06:02:00.000Z;5.215;;;;21.0;30.0;960.7;36.1486174;-115.1096568
2023-10-30T06:01:00.000Z;4.488;;;;21.0;31.0;960.7;36.1486174;-115.1096568
2023-10-30T06:00:00.000Z;3.276;;;;20.0;33.0;960.7;36.1486174;-115.1096568
2023-10-30T05:59:00.000Z;5.457;4.0;7.0;9.0;20.0;32.0;960.7;36.1486174;-115.1096568
2023-10-30T05:58:00.000Z;6.59;;;;20.0;32.0;960.7;36.1486174;-115.1096568
2023-10-30T05:57:00.000Z;6.499;;;;20.0;32.0;960.7;36.1486174;-115.1096568
2023-10-30T05:56:00.000Z;6.505;;;;20.0;32.0;960.7;36.1486174;-115.1096568
2023-10-30T05:55:00.000Z;6.459;;;;20.0;32.0;960.7;36.1486174;-115.1096568
2023-10-30T05:54:00.000Z;6.178;;;;21.0;30.0;960.6;36.1486174;-115.1096568
2023-10-30T05:53:00.000Z;6.152;;;;21.0;30.0;960.6;36.1486174;-115.1096568
2023-10-30T05:52:00.000Z;5.726;;;;21.0;30.0;960.7;36.1486174;-115.1096568
2023-10-30T05:51:00.000Z;5.359;;;;21.0;30.0;960.6;36.1486174;-115.1096568
2023-10-30T05:50:00.000Z;4.658;;;;21.0;30.0;960.7;36.1486174;-115.1096568
2023-10-30T05:49:00.000Z;3.354;;;;20.0;32.0;960.7;36.1486174;-115.1096568
2023-10-30T05:48:00.000Z;5.018;3.0;7.0;12.0;20.0;32.0;960.7;36.1486174;-115.1096568
2023-10-30T05:47:00.000Z;6.597;;;;20.0;31.0;960.7;36.1486174;-115.1096568
2023-10-30T05:46:00.000Z;6.59;;;;20.0;31.0;960.7;36.1486174;-115.1096568
2023-10-30T05:45:00.000Z;6.545;;;;20.0;31.0;960.7;36.1486174;-115.1096568
2023-10-30T05:44:00.000Z;6.335;;;;20.0;31.0;960.6;36.1486174;-115.1096568
2023-10-30T05:43:00.000Z;6.25;;;;21.0;30.0;960.5;36.1487242;-115.1093304
2023-10-30T05:42:00.000Z;6.119;;;;21.0;30.0;960.5;36.1487242;-115.1093304
2023-10-30T05:41:00.000Z;5.935;;;;21.0;30.0;960.5;36.1487242;-115.1093304
2023-10-30T05:40:00.000Z;5.529;;;;21.0;30.0;960.5;36.1487242;-115.1093304
2023-10-30T05:39:00.000Z;4.868;;;;21.0;30.0;960.4;36.1487242;-115.1093304
2023-10-30T05:38:00.000Z;3.564;;;;20.0;32.0;960.6;36.1487242;-115.1093304
2023-10-30T05:37:00.000Z;4.579;3.0;7.0;12.0;20.0;32.0;960.4;36.1487242;-115.1093304
2023-10-30T05:36:00.000Z;6.662;;;;20.0;31.0;960.5;36.1487242;-115.1093304
2023-10-30T05:35:00.000Z;6.636;;;;20.0;31.0;960.4;36.1487242;-115.1093304
2023-10-30T05:34:00.000Z;6.617;;;;20.0;31.0;960.4;36.1487242;-115.1093304
2023-10-30T05:33:00.000Z;6.584;;;;20.0;31.0;960.3;36.1487242;-115.1093304
2023-10-30T05:32:00.000Z;6.407;;;;21.0;29.0;960.3;36.1487242;-115.1093304
2023-10-30T05:31:00.000Z;6.165;;;;21.0;29.0;960.4;36.1487242;-115.1093304
2023-10-30T05:30:00.000Z;5.929;;;;21.0;30.0;960.4;36.1487242;-115.1093304
2023-10-30T05:29:00.000Z;5.536;;;;21.0;30.0;960.4;36.1487242;-115.1093304
2023-10-30T05:28:00.000Z;4.881;;;;21.0;30.0;960.4;36.1487242;-115.1093304
2023-10-30T05:27:00.000Z;3.695;;;;20.0;31.0;960.4;36.1487242;-115.1093304
2023-10-30T05:26:00.000Z;4.448;4.0;7.0;9.0;20.0;32.0;960.4;36.1487242;-115.1093304
2023-10-30T05:25:00.000Z;6.78;;;;20.0;31.0;960.3;36.1487242;-115.1093304
2023-10-30T05:24:00.000Z;6.584;;;;20.0;31.0;960.3;36.1487242;-115.1093304
2023-10-30T05:23:00.000Z;6.649;;;;20.0;31.0;960.3;36.1487242;-115.1093304
2023-10-30T05:22:00.000Z;6.59;;;;20.0;31.0;960.3;36.1487242;-115.1093304
2023-10-30T05:21:00.000Z;6.348;;;;21.0;29.0;960.4;36.1487242;-115.1093304
2023-10-30T05:20:00.000Z;6.224;;;;21.0;29.0;960.3;36.1487242;-115.1093304
2023-10-30T05:19:00.000Z;6.001;;;;21.0;29.0;960.3;36.1487242;-115.1093304
2023-10-30T05:18:00.000Z;5.634;;;;21.0;29.0;960.3;36.1487242;-115.1093304
2023-10-30T05:17:00.000Z;4.907;;;;21.0;29.0;960.2;36.1487242;-115.1093304
2023-10-30T05:16:00.000Z;3.806;;;;20.0;31.0;960.3;36.1487242;-115.1093304
2023-10-30T05:15:00.000Z;4.271;4.0;7.0;10.0;20.0;32.0;960.3;36.1487242;-115.1093304
2023-10-30T05:14:00.000Z;6.735;;;;20.0;30.0;960.2;36.1487242;-115.1093304
2023-10-30T05:13:00.000Z;6.63;;;;20.0;30.0;960.2;36.1487242;-115.1093304
2023-10-30T05:12:00.000Z;6.754;;;;20.0;30.0;960.3;36.1487242;-115.1093304
2023-10-30T05:11:00.000Z;6.486;;;;20.0;30.0;960.3;36.1487242;-115.1093304
2023-10-30T05:10:00.000Z;6.394;;;;20.0;30.0;960.1;36.1487242;-115.1093304
2023-10-30T05:09:00.000Z;6.178;;;;20.0;30.0;960.2;36.1487242;-115.1093304
2023-10-30T05:08:00.000Z;5.935;;;;21.0;29.0;960.1;36.1487242;-115.1093304
2023-10-30T05:07:00.000Z;5.496;;;;21.0;29.0;960.2;36.1487242;-115.1093304
2023-10-30T05:06:00.000Z;4.972;;;;21.0;29.0;960.2;36.1487242;-115.1093304
2023-10-30T05:05:00.000Z;3.905;;;;20.0;30.0;960.2;36.1487242;-115.1093304
2023-10-30T05:04:00.000Z;4.049;4.0;9.0;14.0;20.0;31.0;960.1;36.1487242;-115.1093304
2023-10-30T05:03:00.000Z;6.689;;;;20.0;30.0;960.2;36.1487242;-115.1093304
2023-10-30T05:02:00.000Z;6.78;;;;20.0;30.0;960.2;36.1487242;-115.1093304
2023-10-30T05:01:00.000Z;6.636;;;;20.0;30.0;960.1;36.1487242;-115.1093304
2023-10-30T05:00:00.000Z;6.512;;;;20.0;30.0;960.1;36.1487242;-115.1093304
2023-10-30T04:59:00.000Z;6.309;;;;20.0;30.0;960.1;36.1487242;-115.1093304
2023-10-30T04:58:00.000Z;6.158;;;;20.0;30.0;960.1;36.1487242;-115.1093304
2023-10-30T04:57:00.000Z;6.001;;;;20.0;30.0;960.2;36.1487242;-115.1093304
2023-10-30T04:56:00.000Z;5.719;;;;20.0;30.0;960.1;36.1487242;-115.1093304
2023-10-30T04:55:00.000Z;5.123;;;;20.0;30.0;960.0;36.1487242;-115.1093304
2023-10-30T04:54:00.000Z;4.134;;;;20.0;30.0;960.0;36.1487242;-115.1093304
2023-10-30T04:53:00.000Z;3.885;4.0;8.0;11.0;20.0;31.0;960.0;36.1487242;-115.1093304
2023-10-30T04:52:00.000Z;6.649;;;;20.0;29.0;960.1;36.1487242;-115.1093304
2023-10-30T04:51:00.000Z;6.564;;;;20.0;29.0;959.9;36.1487242;-115.1093304
2023-10-30T04:50:00.000Z;6.662;;;;20.0;29.0;960.0;36.1487242;-115.1093304
2023-10-30T04:49:00.000Z;6.472;;;;20.0;29.0;960.0;36.1487242;-115.1093304
2023-10-30T04:48:00.000Z;6.341;;;;20.0;29.0;960.0;36.1487242;-115.1093304
2023-10-30T04:47:00.000Z;6.158;;;;20.0;29.0;960.0;36.1487242;-115.1093304
2023-10-30T04:46:00.000Z;5.975;;;;20.0;29.0;960.0;36.1487242;-115.1093304
2023-10-30T04:45:00.000Z;5.673;;;;20.0;29.0;959.9;36.1487242;-115.1093304
2023-10-30T04:44:00.000Z;5.064;;;;20.0;29.0;959.9;36.1491922;-115.1094336
2023-10-30T04:43:00.000Z;3.983;;;;20.0;29.0;960.0;36.1486616;-115.1092607
2023-10-30T04:42:00.000Z;3.787;4.0;8.0;12.0;20.0;30.0;959.9;36.1486616;-115.1092607
2023-10-30T04:41:00.000Z;6.518;;;;20.0;28.0;959.9;36.1486616;-115.1092607
2023-10-30T04:40:00.000Z;6.42;;;;20.0;28.0;960.0;36.1486616;-115.1092607
2023-10-30T04:39:00.000Z;6.42;;;;20.0;28.0;960.0;36.1486616;-115.1092607
2023-10-30T04:38:00.000Z;6.315;;;;20.0;28.0;960.0;36.1486616;-115.1092607
2023-10-30T04:37:00.000Z;6.171;;;;20.0;28.0;960.0;36.1486616;-115.1092607
2023-10-30T04:36:00.000Z;6.106;;;;20.0;28.0;960.0;36.1486616;-115.1092607
2023-10-30T04:35:00.000Z;5.811;;;;20.0;28.0;959.9;36.1486616;-115.1092607
2023-10-30T04:34:00.000Z;5.595;;;;20.0;28.0;959.9;36.1486616;-115.1092607
2023-10-30T04:33:00.000Z;5.012;;;;20.0;28.0;959.9;36.1486616;-115.1092607
2023-10-30T04:32:00.000Z;4.068;;;;20.0;28.0;959.9;36.1486616;-115.1092607
2023-10-30T04:31:00.000Z;3.387;3.0;6.0;9.0;20.0;28.0;959.9;36.1486616;-115.1092607
2023-10-30T04:30:00.000Z;6.571;;;;20.0;28.0;959.8;36.1486616;-115.1092607
2023-10-30T04:29:00.000Z;6.374;;;;20.0;28.0;959.8;36.1486616;-115.1092607
2023-10-30T04:28:00.000Z;6.486;;;;20.0;28.0;959.8;36.1486616;-115.1092607
2023-10-30T04:27:00.000Z;6.322;;;;20.0;28.0;959.8;36.1486616;-115.1092607
2023-10-30T04:26:00.000Z;6.224;;;;20.0;28.0;959.7;36.1486616;-115.1092607
2023-10-30T04:25:00.000Z;5.863;;;;20.0;28.0;959.8;36.1486616;-115.1092607
2023-10-30T04:24:00.000Z;5.804;;;;20.0;28.0;959.8;36.1486616;-115.1092607
2023-10-30T04:23:00.000Z;5.372;;;;20.0;27.0;959.8;36.1486616;-115.1092607
2023-10-30T04:22:00.000Z;4.94;;;;20.0;27.0;959.7;36.1486616;-115.1092607
2023-10-30T04:21:00.000Z;3.918;;;;20.0;27.0;959.7;36.1486616;-115.1092607
2023-10-30T04:20:00.000Z;3.158;;;;20.0;28.0;959.6;36.1486616;-115.1092607
2023-10-30T04:19:00.000Z;6.263;1.0;3.0;4.0;20.0;27.0;959.6;36.1486616;-115.1092607
2023-10-30T04:18:00.000Z;6.243;;;;20.0;27.0;959.6;36.1486616;-115.1092607
2023-10-30T04:17:00.000Z;6.315;;;;20.0;27.0;959.6;36.1486616;-115.1092607
2023-10-30T04:16:00.000Z;6.283;;;;20.0;27.0;959.6;36.1486616;-115.1092607
2023-10-30T04:15:00.000Z;5.988;;;;20.0;27.0;959.7;36.1486616;-115.1092607
2023-10-30T04:14:00.000Z;5.87;;;;20.0;27.0;959.7;36.1486616;-115.1092607
2023-10-30T04:13:00.000Z;5.66;;;;20.0;27.0;959.7;36.1486616;-115.1092607
2023-10-30T04:12:00.000Z;5.411;;;;20.0;27.0;959.8;36.1486616;-115.1092607
2023-10-30T04:11:00.000Z;4.94;;;;20.0;27.0;959.6;36.1486616;-115.1092607
2023-10-30T04:10:00.000Z;4.009;;;;20.0;27.0;959.7;36.1486616;-115.1092607
2023-10-30T04:09:00.000Z;2.889;;;;20.0;27.0;959.7;36.1486616;-115.1092607
2023-10-30T04:08:00.000Z;6.197;4.0;7.0;10.0;20.0;27.0;959.6;36.1486616;-115.1092607
2023-10-30T04:07:00.000Z;6.355;;;;20.0;27.0;959.7;36.1486616;-115.1092607
2023-10-30T04:06:00.000Z;6.224;;;;20.0;27.0;959.7;36.1486616;-115.1092607
2023-10-30T04:05:00.000Z;6.099;;;;20.0;27.0;959.7;36.1486616;-115.1092607
2023-10-30T04:04:00.000Z;6.073;;;;20.0;27.0;959.7;36.1486616;-115.1092607
2023-10-30T04:03:00.000Z;5.817;;;;20.0;27.0;959.7;36.1486616;-115.1092607
2023-10-30T04:02:00.000Z;5.595;;;;20.0;27.0;959.7;36.1487509;-115.1092639
2023-10-30T04:01:00.000Z;5.228;;;;20.0;27.0;959.7;36.1486446;-115.1090468
2023-10-30T04:00:00.000Z;5.981;;;;20.0;27.0;959.7;36.1486446;-115.1090468
2023-10-30T03:59:00.000Z;4.822;1.0;3.0;5.0;20.0;27.0;959.76;36.1486446;-115.1090468
2023-10-30T03:58:00.000Z;3.944;1.0;3.0;5.0;20.0;27.0;959.76;36.1486446;-115.1090468
2023-10-30T03:57:00.000Z;3.249;1.0;3.0;5.0;20.0;27.0;959.72;36.1486446;-115.1090468
2023-10-30T03:52:00.000Z;5.948;;;;20.0;27.0;959.6;36.1486446;-115.1090468
2023-10-30T03:51:00.000Z;5.785;;;;20.0;27.0;959.7;36.1486446;-115.1090468
2023-10-30T03:50:00.000Z;5.464;;;;20.0;27.0;959.6;36.1486446;-115.1090468
2023-10-30T03:49:00.000Z;5.097;;;;20.0;27.0;959.6;36.1486446;-115.1090468
2023-10-30T03:48:00.000Z;4.219;;;;20.0;27.0;959.6;36.1486446;-115.1090468
2023-10-30T03:47:00.000Z;3.164;;;;20.0;27.0;959.5;36.1486446;-115.1090468
2023-10-30T03:46:00.000Z;5.424;4.0;8.0;13.0;20.0;27.0;959.6;36.1486446;-115.1090468
2023-10-30T03:45:00.000Z;6.315;;;;20.0;27.0;959.6;36.1486446;-115.1090468
2023-10-30T03:44:00.000Z;6.322;;;;20.0;27.0;959.6;36.1486446;-115.1090468
2023-10-30T03:43:00.000Z;6.276;;;;20.0;27.0;959.5;36.1587622;-115.060492
2023-10-30T03:42:00.000Z;4.566;;;;21.0;28.0;957.8;36.1587622;-115.060492
2023-10-30T03:41:00.000Z;6.138;1.0;3.0;4.0;20.0;27.0;959.56;36.1587622;-115.060492
2023-10-30T03:40:00.000Z;6.171;1.0;3.0;4.0;20.0;27.0;959.55;36.1587622;-115.060492
2023-10-30T03:39:00.000Z;6.06;1.0;3.0;4.0;20.0;27.0;959.62;36.1587622;-115.060492
2023-10-30T01:14:00.000Z;4.199;;;;21.0;28.0;957.7;36.1487317;-115.1092587
2023-10-30T01:13:00.000Z;3.079;;;;21.0;28.0;957.8;36.1487317;-115.1092587
2023-10-30T01:12:00.000Z;2.283;;;;20.0;29.0;957.8;36.1487317;-115.1092587
2023-10-30T01:11:00.000Z;3.977;3.0;6.0;9.0;21.0;28.0;957.8;36.1487317;-115.1092587
2023-10-30T01:10:00.000Z;5.66;;;;21.0;27.0;957.7;36.1487317;-115.1092587
2023-10-30T01:09:00.000Z;5.555;;;;21.0;27.0;957.8;36.1487317;-115.1092587
2023-10-30T01:08:00.000Z;5.405;;;;21.0;27.0;957.7;36.1487317;-115.1092587
2023-10-30T01:07:00.000Z;5.398;;;;21.0;27.0;957.7;36.1487317;-115.1092587
2023-10-30T01:06:00.000Z;5.228;;;;21.0;27.0;957.7;36.1487317;-115.1092587
2023-10-30T01:05:00.000Z;4.854;;;;21.0;27.0;957.8;36.1487317;-115.1092587
2023-10-30T01:04:00.000Z;4.671;;;;21.0;28.0;957.7;36.1487317;-115.1092587
2023-10-30T01:03:00.000Z;4.108;;;;21.0;28.0;957.7;36.1487317;-115.1092587
2023-10-30T01:02:00.000Z;3.184;;;;21.0;28.0;957.7;36.1487317;-115.1092587
2023-10-30T01:01:00.000Z;2.313;;;;21.0;28.0;957.7;36.1487317;-115.1092587
2023-10-30T01:00:00.000Z;3.38;2.0;4.0;6.0;21.0;28.0;957.7;36.1487317;-115.1092587
2023-10-30T00:59:00.000Z;5.549;;;;21.0;27.0;957.6;36.1487317;-115.1092587
2023-10-30T00:58:00.000Z;5.477;;;;21.0;27.0;957.7;36.1487317;-115.1092587
2023-10-30T00:57:00.000Z;5.365;;;;21.0;27.0;957.6;36.1487317;-115.1092587
2023-10-30T00:56:00.000Z;5.13;;;;21.0;27.0;957.7;36.1487317;-115.1092587
2023-10-30T00:55:00.000Z;4.92;;;;21.0;27.0;957.6;36.1487317;-115.1092587
2023-10-30T00:54:00.000Z;4.822;;;;21.0;27.0;957.6;36.1487317;-115.1092587
2023-10-30T00:53:00.000Z;4.376;;;;21.0;27.0;957.6;36.1487317;-115.1092587
2023-10-30T00:52:00.000Z;3.885;;;;21.0;27.0;957.6;36.1487317;-115.1092587
2023-10-30T00:51:00.000Z;3.053;;;;21.0;27.0;957.6;36.1487317;-115.1092587
